ID,Type,Module,Topic,Difficulty,DifficultyValue,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer,CurriculumMapID,CourseCode,Subtopic,Discrimination,Guessing,Active,ExposureCount,AttemptCount,CorrectCount,AverageTimeSeconds,Explanation,LearningOutcome
2310,Elements,Module 6 - Air Conditioning,Air Conditioning,Easy,1,"Ice cubes added to a glass of water and stirred. Moisture starts to from on the outer surface of the glass. At this point, what is the temperature at the outer surface called?",critical temperature,surface temperature,dew point temperature,saturation temperature,C,PRC-PPE-39-Psychrometric-properties-of-air,ME413,Psychrometric properties of air,1.35,0.25,TRUE,0,0,0,0,"The correct answer is dew point temperature. This item checks the accepted term, value, or principle used in Psychrometric Properties of Air.","Explain key concepts, terms, and operating principles under Psychrometric Properties of Air."
2355,Elements,Module 6 - Air Conditioning,Air Conditioning,Easy,1,"It is important to take some moisture from the air dehumidify it if the relative humidity reaches high levels. To do this, it requires cooling the air:",at wet-bulb temperature,above its dew point,at critical temperature,below its dew point temperature,D,PRC-PPE-43-Drying-Heating-ans-Ventilation,ME413,Drying Heating ans Ventilation,1.35,0.25,TRUE,0,0,0,0,"The correct answer is below its dew point temperature. This item checks the accepted term, value, or principle used in Various Air Conditioning Processes / Drying, Heating, Ventilation.","Explain key concepts, terms, and operating principles under Drying, Heating and Ventilation."
2366,Elements,Module 6 - Air Conditioning,Air Conditioning,Medium,3,"During a cooling and dehumidifying process, sensible and latent heats are removed in the cooling coil. If Hs is the sensible heat and Ht is the total heat transferred, then determine the coil sensible factor.",Ht – Hs,Hs – Ht,Ht / Hs,Hs / Ht,D,PRC-PPE-44-Cooling-Load-Calculations,ME413,Cooling Load Calculations,1.35,0.25,TRUE,0,0,0,0,The correct answer is Hs / Ht. Use the relevant Cooling Load Calculations relation and keep units consistent; this is the board-review result for the stated data.,"Solve board-style Cooling Load Calculations problems using the appropriate relation, units, and given data."
2371,Elements,Module 6 - Air Conditioning,Air Conditioning,Hard,5,"If m is the mass of dry air and H is the specific enthalpy of the water vapor in air and r is the humidity ratio, then determine the latent heat of any dry air.",m / (r – H),r / (H – m),(m – r) / H,m (r x H),D,PRC-PPE-39-Psychrometric-properties-of-air,ME413,Psychrometric properties of air,1.35,0.25,TRUE,0,0,0,0,The correct answer is m (r x H). Use the relevant Psychrometric Properties of Air relation and keep units consistent; this is the board-review result for the stated data.,"Solve board-style Psychrometric Properties of Air problems using the appropriate relation, units, and given data."
2375,Elements,Module 6 - Air Conditioning,Air Conditioning,Medium,3,"Based on the PSME code, what should be the effective temperature of the air to be maintained for comfort cooling at an air movement from 0.0761 to 0.127 meter per second?",25 – 29 degrees C,35 – 39 degrees C,20 – 24 degrees C,30 – 34 degrees C,C,PRC-PPE-41-Factors-Affecting-Human-Comfort,ME413,Factors Affecting Human Comfort,1.35,0.25,TRUE,0,0,0,0,The correct answer is 20 – 24 degrees C. Use the relevant Factors Affecting Human Comfort relation and keep units consistent; this is the board-review result for the stated data.,"Solve board-style Factors Affecting Human Comfort problems using the appropriate relation, units, and given data."
2381,Elements,Module 6 - Air Conditioning,Air Conditioning,Easy,1,"Based on the PSME Code, what should be the humidity of air to be used for comfort cooling?",75% - 80% relative humidity,50% - 60% relative humidity,60% - 70% relative humidity,70% - 75% relative humidity,B,PRC-PPE-41-Factors-Affecting-Human-Comfort,ME413,Factors Affecting Human Comfort,1.35,0.25,TRUE,0,0,0,0,"The correct answer is 50% - 60% relative humidity. This item checks the accepted term, value, or principle used in Factors Affecting Human Comfort.","Explain key concepts, terms, and operating principles under Factors Affecting Human Comfort."
2384,Elements,Module 6 - Air Conditioning,Air Conditioning,Easy,1,Is the ratio of the mass of water-vapor in air and the mass of air if it is saturated is called.,Humidity ratio,Mass ratio,Vapor ratio,Relative humidity,D,PRC-PPE-39-Psychrometric-properties-of-air,ME413,Psychrometric properties of air,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Relative humidity. This item checks the accepted term, value, or principle used in Psychrometric Properties of Air.","Explain key concepts, terms, and operating principles under Psychrometric Properties of Air."
2385,Elements,Module 6 - Air Conditioning,Air Conditioning,Easy,1,The hands feel painfully cold when the skin temperature reaches.,8 ̊C,12 ̊C,10 ̊C,14 ̊C,C,PRC-PPE-41-Factors-Affecting-Human-Comfort,ME413,Factors Affecting Human Comfort,1.35,0.25,TRUE,0,0,0,0,"The correct answer is 10 ̊C. This item checks the accepted term, value, or principle used in Factors Affecting Human Comfort.","Explain key concepts, terms, and operating principles under Factors Affecting Human Comfort."
2387,Elements,Module 6 - Air Conditioning,Air Conditioning,Medium,3,The total heat of the air is the function of:,WB Temperature,DP Temperature,DB Temperature,WB Depression,A,PRC-PPE-39-Psychrometric-properties-of-air,ME413,Psychrometric properties of air,1.35,0.25,TRUE,0,0,0,0,"The correct answer is WB Temperature. This item checks the accepted term, value, or principle used in Psychrometric Properties of Air.","Explain key concepts, terms, and operating principles under Psychrometric Properties of Air."
2431,Elements,Module 6 - Air Conditioning,Air Conditioning,Hard,5,"When air duct system serves several enclosed spaces, the permissible quantity of refrigerant in the system shall not exceed the amount determined by using the total volume of those spaces in which air flow cannot be reduced to less than ______ of its maximum when the fan is operating.",One-quarter,One half quarter,Three quarter,One fourth quarter,A,PRC-PPE-42-Air-distribution-and-Simple-Duct-Design,ME413,Air distribution and Simple Duct Design,1.35,0.25,TRUE,0,0,0,0,"The correct answer is One-quarter. This item checks the accepted term, value, or principle used in Air Distribution / Industrial Safety.","Explain key concepts, terms, and operating principles under Air Distribution and Simple Duct Design."
2432,Elements,Module 6 - Air Conditioning,Air Conditioning,Medium,3,The space above a suspended ceiling shall not be included in calculating the permissible quantity of refrigerant the system unless such space is continuous and is part of air return system.,Partition,Plenums,Separator,Plate divider,B,PRC-PPE-42-Air-distribution-and-Simple-Duct-Design,ME413,Air distribution and Simple Duct Design,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Plenums. This item checks the accepted term, value, or principle used in Air Distribution / Industrial Safety.","Explain key concepts, terms, and operating principles under Air Distribution and Simple Duct Design."
2462,Elements,Module 6 - Air Conditioning,Air Conditioning,Hard,5,"Joint and all refrigerants-containing parts of a refrigerating system located in an air duct carrying conditioned air to and from an occupied space shall be constructed to withstand a temperature of without ______ leakage into the airsteam,",550 F,600 F,650 F,700 F,D,PRC-PPE-42-Air-distribution-and-Simple-Duct-Design,ME413,Air distribution and Simple Duct Design,1.35,0.25,TRUE,0,0,0,0,"The correct answer is 700 F. This item checks the accepted term, value, or principle used in Air Distribution / Industrial Safety.","Explain key concepts, terms, and operating principles under Air Distribution and Simple Duct Design."
2704,Elements,Module 6 - Air Conditioning,Air Conditioning,Easy,1,The amount of sensible heat for a sensible heat ration of 0.80 and a total cooling load of 100 is :,80,20,100,60,A,PRC-PPE-44-Cooling-Load-Calculations,ME413,Cooling Load Calculations,1.35,0.25,TRUE,0,0,0,0,The correct answer is 80. Use the relevant Cooling Load Calculations relation and keep units consistent; this is the board-review result for the stated data.,"Solve board-style Cooling Load Calculations problems using the appropriate relation, units, and given data."
2785,Elements,Module 6 - Air Conditioning,Air Conditioning,Easy,1,how may moisture be removed from air?,condensation,adsorption,A and B,none of these,C,PRC-PPE-43-Drying-Heating-ans-Ventilation,ME413,Drying Heating ans Ventilation,1.35,0.25,TRUE,0,0,0,0,"The correct answer is A and B. This item checks the accepted term, value, or principle used in Drying, Heating, and Ventilation.","Explain key concepts, terms, and operating principles under Drying, Heating and Ventilation."
2786,Elements,Module 6 - Air Conditioning,Air Conditioning,Medium,3,"in cooling cycle, the dry bulb temp (db) of the air is lowered, what will happens to the relative humidity",increased,decreases,remains constant,increases or decreases depending on,A,PRC-PPE-39-Psychrometric-properties-of-air,ME413,Psychrometric properties of air,1.35,0.25,TRUE,0,0,0,0,"The correct answer is increased. This item checks the accepted term, value, or principle used in Psychrometric Properties of Air.","Explain key concepts, terms, and operating principles under Psychrometric Properties of Air."
2793,Elements,Module 6 - Air Conditioning,Air Conditioning,Easy,1,The ratio of the actual partial pressure exerted by tge water vapor in any volume of air to the partial pressure that would be exerted by the water vapor in the air is saturated at the temperature of the air,relative humidity,absolute humidity,humidity ratio,saturation ratio,A,PRC-PPE-39-Psychrometric-properties-of-air,ME413,Psychrometric properties of air,1.35,0.25,TRUE,0,0,0,0,"The correct answer is relative humidity. This item checks the accepted term, value, or principle used in Psychrometric Properties of Air.","Explain key concepts, terms, and operating principles under Psychrometric Properties of Air."
2794,Elements,Module 6 - Air Conditioning,Air Conditioning,Easy,1,In sensible heating the absolute humidity remains constant but the relative humidity,increases,remains constant,decreases,zero,C,PRC-PPE-39-Psychrometric-properties-of-air,ME413,Psychrometric properties of air,1.35,0.25,TRUE,0,0,0,0,"The correct answer is decreases. This item checks the accepted term, value, or principle used in Psychrometric Properties of Air.","Explain key concepts, terms, and operating principles under Psychrometric Properties of Air."
2795,Elements,Module 6 - Air Conditioning,Air Conditioning,Easy,1,The relative humidity becomes 100% and where the water vapor start to condense,dew point,saturated point,cloud point,critical point,A,PRC-PPE-39-Psychrometric-properties-of-air,ME413,Psychrometric properties of air,1.35,0.25,TRUE,0,0,0,0,"The correct answer is dew point. This item checks the accepted term, value, or principle used in Psychrometric Properties of Air.","Explain key concepts, terms, and operating principles under Psychrometric Properties of Air."
